num,방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가, 취급액 ,요일,휴일,공휴일
10931,2019-04-17 6:40,20,100718,202105,로베르타 디 까메리노 수피마 코튼 프리컷 브라팬티,속옷,"89,900","27,467,000",Wednesday,No,No
10932,2019-04-17 7:00,20,100329,201035,LG생활건강 건조기 시트 퍼퓸드몽드,생활용품,"59,800","13,655,000",Wednesday,No,No
10933,2019-04-17 7:20,20,100329,201035,LG생활건강 건조기 시트 퍼퓸드몽드,생활용품,"59,800","17,246,000",Wednesday,No,No
10934,2019-04-17 7:40,20,100329,201035,LG생활건강 건조기 시트 퍼퓸드몽드,생활용품,"59,800","28,614,000",Wednesday,No,No
10935,2019-04-17 8:00,30,100735,202156,(무)[안드레아바나]리얼카이만 악어 토트백,잡화,"458,000","5,871,000",Wednesday,No,No
10936,2019-04-17 8:00,30,100735,202159,[안드레아바나]리얼카이만 악어 바디 숄더백,잡화,"178,000","1,809,000",Wednesday,No,No
10938,2019-04-17 8:30,30,100735,202157,(일)[안드레아바나]리얼카이만 악어 토트백,잡화,"438,000","10,061,000",Wednesday,No,No
10939,2019-04-17 8:30,30,100735,202156,(무)[안드레아바나]리얼카이만 악어 토트백,잡화,"458,000","7,833,000",Wednesday,No,No
10940,2019-04-17 8:30,30,100735,202159,[안드레아바나]리얼카이만 악어 바디 숄더백,잡화,"178,000","9,069,000",Wednesday,No,No
10941,2019-04-17 8:30,30,100735,202161,[안드레아바나]리얼카이만 악어 테일 숄더백,잡화,"178,000","1,794,000",Wednesday,No,No
10942,2019-04-17 9:00,20,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,"79,000","6,170,000",Wednesday,No,No
10943,2019-04-17 9:00,20,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,"79,000","5,795,000",Wednesday,No,No
10944,2019-04-17 9:20,20,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,"79,000","13,979,000",Wednesday,No,No
10945,2019-04-17 9:20,20,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,"79,000","15,164,000",Wednesday,No,No
10946,2019-04-17 9:40,20,100374,201198,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,의류,"79,000","15,992,000",Wednesday,No,No
10947,2019-04-17 9:40,20,100374,201199,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,의류,"79,000","15,625,000",Wednesday,No,No
10948,2019-04-17 10:00,20,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,"49,900","16,614,000",Wednesday,No,No
10949,2019-04-17 10:20,20,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,"49,900","28,724,000",Wednesday,No,No
10950,2019-04-17 10:40,20,100185,201963,2019 S/S 엘리자베스아덴 선글라스 2종,잡화,"49,900","43,518,000",Wednesday,No,No
10951,2019-04-17 11:00,30,100088,200235,에코라믹 컬링스톤프라이팬세트,주방,"50,900","40,285,000",Wednesday,No,No
10952,2019-04-17 11:30,30,100088,200235,에코라믹 컬링스톤프라이팬세트,주방,"50,900","48,599,000",Wednesday,No,No
10953,2019-04-17 12:00,20,100362,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),이미용,"69,900","10,831,000",Wednesday,No,No
10954,2019-04-17 12:20,20,100362,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),이미용,"69,900","20,594,000",Wednesday,No,No
10955,2019-04-17 12:40,20,100362,201149,에이유플러스 슈퍼선스틱 1001(쇼퍼백),이미용,"69,900","26,722,000",Wednesday,No,No
10956,2019-04-17 13:00,20,100478,201453,파뷔에 항균도마 1+1세트,주방,"49,800","23,047,000",Wednesday,No,No
10957,2019-04-17 13:20,20,100478,201453,파뷔에 항균도마 1+1세트,주방,"49,800","26,644,000",Wednesday,No,No
10958,2019-04-17 13:40,20,100478,201453,파뷔에 항균도마 1+1세트,주방,"49,800","36,799,000",Wednesday,No,No
10959,2019-04-17 14:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,"59,900","28,574,000",Wednesday,No,No
10960,2019-04-17 14:20,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,"59,900","28,291,000",Wednesday,No,No
10961,2019-04-17 14:40,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,"59,900","37,718,000",Wednesday,No,No
10962,2019-04-17 15:00,20,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),속옷,"89,900","15,610,000",Wednesday,No,No
10963,2019-04-17 15:20,20,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),속옷,"89,900","40,589,000",Wednesday,No,No
10964,2019-04-17 15:40,20,100080,200219,아키 풀커버 라이크라 레이스 패키지(106차),속옷,"89,900","37,042,000",Wednesday,No,No
10965,2019-04-17 16:00,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,"60,900","14,190,000",Wednesday,No,No
10966,2019-04-17 16:20,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,"60,900","33,969,000",Wednesday,No,No
10967,2019-04-17 16:40,20,100088,200236,에코라믹 통주물 스톤 냄비세트,주방,"60,900","42,679,000",Wednesday,No,No
10968,2019-04-17 17:00,20,100704,202069,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,"39,900","27,859,000",Wednesday,No,No
10969,2019-04-17 17:20,20,100704,202069,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,"39,900","34,321,000",Wednesday,No,No
10970,2019-04-17 17:40,20,100704,202069,김정문의 섬진강 재첩국 11팩 3.3kg,농수축,"39,900","39,543,000",Wednesday,No,No
10971,2019-04-17 18:00,20,100642,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,"49,900","23,997,000",Wednesday,No,No
10972,2019-04-17 18:20,20,100642,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,"49,900","29,075,000",Wednesday,No,No
10973,2019-04-17 18:40,20,100642,201961,[본죽] 그때 그 쇠고기 장조림 세트(총 13팩),농수축,"49,900","31,316,000",Wednesday,No,No
10974,2019-04-17 19:00,20,100127,200344,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),의류,"69,900","11,775,000",Wednesday,No,No
10975,2019-04-17 19:00,20,100127,200355,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),의류,"69,900","6,878,000",Wednesday,No,No
10976,2019-04-17 19:20,20,100127,200344,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),의류,"69,900","20,702,000",Wednesday,No,No
10977,2019-04-17 19:20,20,100127,200355,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),의류,"69,900","15,013,000",Wednesday,No,No
10978,2019-04-17 19:40,20,100127,200344,뱅뱅 남성 아웃도어 팬츠3종(2019 S/S),의류,"69,900","39,311,000",Wednesday,No,No
10979,2019-04-17 19:40,20,100127,200355,뱅뱅 여성 아웃도어 팬츠3종(2019 S/S),의류,"69,900","30,468,000",Wednesday,No,No
10980,2019-04-17 20:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","13,912,000",Wednesday,No,No
10981,2019-04-17 20:00,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","7,821,000",Wednesday,No,No
10982,2019-04-17 20:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","25,034,000",Wednesday,No,No
10983,2019-04-17 20:20,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","18,784,000",Wednesday,No,No
10984,2019-04-17 20:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,"439,000","25,034,000",Wednesday,No,No
10985,2019-04-17 20:40,20,100150,200465,무이자 LG 통돌이 세탁기,가전,"489,000","18,623,000",Wednesday,No,No
10986,2019-04-17 21:00,20,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","3,248,000",Wednesday,No,No
10988,2019-04-17 21:00,20,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,700,000","12,620,000",Wednesday,No,No
10989,2019-04-17 21:00,20,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,"1,930,000","4,835,000",Wednesday,No,No
10992,2019-04-17 21:00,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,"2,800,000","6,992,000",Wednesday,No,No
10994,2019-04-17 21:20,20,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","6,447,000",Wednesday,No,No
10996,2019-04-17 21:20,20,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,700,000","29,380,000",Wednesday,No,No
10997,2019-04-17 21:20,20,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,"1,930,000","23,876,000",Wednesday,No,No
10999,2019-04-17 21:20,20,100148,200452,무이자 LG 울트라HD TV 70UK7400KNA,가전,"2,790,000","13,860,000",Wednesday,No,No
11000,2019-04-17 21:20,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,"2,800,000","6,967,000",Wednesday,No,No
11001,2019-04-17 21:20,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,"3,090,000","7,686,000",Wednesday,No,No
11002,2019-04-17 21:40,20,100148,200501,일시불 LG 울트라HD TV 55UK6800HNC,가전,"1,300,000","19,264,000",Wednesday,No,No
11003,2019-04-17 21:40,20,100148,200434,무이자 LG 울트라HD TV 55UK6800HNC,가전,"1,430,000","17,653,000",Wednesday,No,No
11004,2019-04-17 21:40,20,100148,200510,일시불 LG 울트라HD TV 65UK6800HNC,가전,"1,700,000","54,569,000",Wednesday,No,No
11005,2019-04-17 21:40,20,100148,200443,무이자 LG 울트라HD TV 65UK6800HNC,가전,"1,930,000","19,091,000",Wednesday,No,No
11008,2019-04-17 21:40,20,100148,200524,일시불 LG 울트라HD TV 75UK6200KNB,가전,"2,800,000","6,992,000",Wednesday,No,No
11009,2019-04-17 21:40,20,100148,200456,무이자 LG 울트라HD TV 75UK6200KNB,가전,"3,090,000","22,983,000",Wednesday,No,No
11010,2019-04-17 22:00,20,100251,200845,K-SWISS 남성에어핏트랙수트,의류,"89,000","15,182,000",Wednesday,No,No
11011,2019-04-17 22:00,20,100251,200856,K-SWISS 여성에어핏트랙수트,의류,"89,000","6,119,000",Wednesday,No,No
11012,2019-04-17 22:20,20,100251,200845,K-SWISS 남성에어핏트랙수트,의류,"89,000","27,649,000",Wednesday,No,No
11013,2019-04-17 22:20,20,100251,200856,K-SWISS 여성에어핏트랙수트,의류,"89,000","11,010,000",Wednesday,No,No
11014,2019-04-17 22:40,20,100251,200845,K-SWISS 남성에어핏트랙수트,의류,"89,000","46,993,000",Wednesday,No,No
11015,2019-04-17 22:40,20,100251,200856,K-SWISS 여성에어핏트랙수트,의류,"89,000","21,422,000",Wednesday,No,No
11016,2019-04-17 23:00,20,100500,201510,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,"499,000","4,953,000",Wednesday,No,No
11017,2019-04-17 23:00,20,100500,201504,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,"549,000","5,446,000",Wednesday,No,No
11018,2019-04-17 23:00,20,100500,201509,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,"549,000","4,102,000",Wednesday,No,No
11019,2019-04-17 23:00,20,100500,201503,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,"599,000","1,522,000",Wednesday,No,No
11021,2019-04-17 23:00,20,100500,201502,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,"649,000","4,835,000",Wednesday,No,No
11022,2019-04-17 23:20,20,100500,201510,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,"499,000","18,444,000",Wednesday,No,No
11023,2019-04-17 23:20,20,100500,201504,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,"549,000","2,748,000",Wednesday,No,No
11024,2019-04-17 23:20,20,100500,201509,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,"549,000","5,448,000",Wednesday,No,No
11025,2019-04-17 23:20,20,100500,201503,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,"599,000","1,524,000",Wednesday,No,No
11026,2019-04-17 23:20,20,100500,201508,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,"599,000","7,412,000",Wednesday,No,No
11027,2019-04-17 23:20,20,100500,201502,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,"649,000","8,025,000",Wednesday,No,No
11028,2019-04-17 23:40,20,100500,201510,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,"499,000","11,090,000",Wednesday,No,No
11029,2019-04-17 23:40,20,100500,201504,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,"549,000","5,446,000",Wednesday,No,No
11030,2019-04-17 23:40,20,100500,201509,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,"549,000","13,546,000",Wednesday,No,No
11031,2019-04-17 23:40,20,100500,201503,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,"599,000","5,938,000",Wednesday,No,No
11032,2019-04-17 23:40,20,100500,201508,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,"599,000","1,522,000",Wednesday,No,No
11033,2019-04-17 23:40,20,100500,201502,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,"649,000","4,838,000",Wednesday,No,No
11037,2019-04-18 1:00,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","5,607,000",Thursday,No,No
11038,2019-04-18 1:20,20,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","17,425,000",Thursday,No,No
11039,2019-04-18 1:40,15,100231,200819,키친플라워 대용량 디지털 에어프라이어 5L,주방,"89,800","19,146,000",Thursday,No,No
11040,2019-04-18 6:00,20,100294,200954,세균싹 행주티슈,주방,"39,900","11,046,000",Thursday,No,No
11041,2019-04-18 6:20,20,100294,200954,세균싹 행주티슈,주방,"39,900","15,677,000",Thursday,No,No
11042,2019-04-18 6:40,20,100294,200954,세균싹 행주티슈,주방,"39,900","22,856,000",Thursday,No,No
11043,2019-04-18 7:00,20,100192,200656,레이프릴 쿨 보정런닝,속옷,"49,900","21,446,000",Thursday,No,No
11044,2019-04-18 7:20,20,100192,200656,레이프릴 쿨 보정런닝,속옷,"49,900","34,880,000",Thursday,No,No
11045,2019-04-18 7:40,20,100192,200656,레이프릴 쿨 보정런닝,속옷,"49,900","50,849,000",Thursday,No,No
11046,2019-04-18 8:00,20,100452,201394,NNF SS트레이닝 세트,의류,"39,000","21,775,000",Thursday,No,No
11047,2019-04-18 8:20,20,100452,201394,NNF SS트레이닝 세트,의류,"39,000","30,985,000",Thursday,No,No
11048,2019-04-18 8:40,20,100452,201394,NNF SS트레이닝 세트,의류,"39,000","51,781,000",Thursday,No,No
11049,2019-04-18 9:00,20,100771,202251,무이자 쿠진나이프케어 살균건조기풀세트,주방,"159,000","6,414,000",Thursday,No,No
11050,2019-04-18 9:00,20,100771,202256,일시불 쿠진나이프케어 살균건조기풀세트,주방,"147,000","10,317,000",Thursday,No,No
11051,2019-04-18 9:20,20,100771,202251,무이자 쿠진나이프케어 살균건조기풀세트,주방,"159,000","12,249,000",Thursday,No,No
11052,2019-04-18 9:20,20,100771,202256,일시불 쿠진나이프케어 살균건조기풀세트,주방,"147,000","20,414,000",Thursday,No,No
11053,2019-04-18 9:40,20,100771,202251,무이자 쿠진나이프케어 살균건조기풀세트,주방,"159,000","18,060,000",Thursday,No,No
11054,2019-04-18 9:40,20,100771,202256,일시불 쿠진나이프케어 살균건조기풀세트,주방,"147,000","28,356,000",Thursday,No,No
11055,2019-04-18 10:00,20,100448,201387,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","7,910,000",Thursday,No,No
11056,2019-04-18 10:00,20,100448,201380,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"178,000","5,178,000",Thursday,No,No
11057,2019-04-18 10:00,20,100448,201388,일시불 쿠첸 압력밥솥 6인용 (A1),주방,"148,000","4,310,000",Thursday,No,No
11058,2019-04-18 10:00,20,100448,201381,무이자 쿠첸 압력밥솥 6인용 (A1),주방,"158,000","2,327,000",Thursday,No,No
11059,2019-04-18 10:20,20,100448,201387,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","10,318,000",Thursday,No,No
11060,2019-04-18 10:20,20,100448,201380,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"178,000","6,501,000",Thursday,No,No
11061,2019-04-18 10:20,20,100448,201388,일시불 쿠첸 압력밥솥 6인용 (A1),주방,"148,000","7,464,000",Thursday,No,No
11062,2019-04-18 10:20,20,100448,201381,무이자 쿠첸 압력밥솥 6인용 (A1),주방,"158,000","2,909,000",Thursday,No,No
11063,2019-04-18 10:40,20,100448,201387,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"168,000","17,543,000",Thursday,No,No
11064,2019-04-18 10:40,20,100448,201380,무이자 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),주방,"178,000","9,044,000",Thursday,No,No
11065,2019-04-18 10:40,20,100448,201388,일시불 쿠첸 압력밥솥 6인용 (A1),주방,"148,000","14,367,000",Thursday,No,No
11066,2019-04-18 10:40,20,100448,201381,무이자 쿠첸 압력밥솥 6인용 (A1),주방,"158,000","8,595,000",Thursday,No,No
11067,2019-04-18 11:00,20,100489,201473,삭루츠 크로스바디백(TQ12),잡화,"44,000","8,339,000",Thursday,No,No
11068,2019-04-18 11:00,20,100489,201474,삭루츠 토트백(TQ35),잡화,"48,000","5,674,000",Thursday,No,No
11069,2019-04-18 11:00,20,100489,201476,삭루츠 투 웨이 백팩(TQ55),잡화,"69,000","5,590,000",Thursday,No,No
11070,2019-04-18 11:20,20,100489,201473,삭루츠 크로스바디백(TQ12),잡화,"44,000","16,827,000",Thursday,No,No
11071,2019-04-18 11:20,20,100489,201474,삭루츠 토트백(TQ35),잡화,"48,000","11,978,000",Thursday,No,No
11072,2019-04-18 11:20,20,100489,201476,삭루츠 투 웨이 백팩(TQ55),잡화,"69,000","10,545,000",Thursday,No,No
11073,2019-04-18 11:40,20,100489,201473,삭루츠 크로스바디백(TQ12),잡화,"44,000","24,795,000",Thursday,No,No
11074,2019-04-18 11:40,20,100489,201474,삭루츠 토트백(TQ35),잡화,"48,000","14,507,000",Thursday,No,No
11075,2019-04-18 11:40,20,100489,201476,삭루츠 투 웨이 백팩(TQ55),잡화,"69,000","13,774,000",Thursday,No,No
11076,2019-04-18 12:00,20,100140,200377,보몽드 순면60수 피그먼트워싱 침구세트 SS,침구,"59,900","6,400,000",Thursday,No,No
11077,2019-04-18 12:00,20,100140,200376,보몽드 순면60수 피그먼트워싱 침구세트 Q,침구,"69,900","6,334,000",Thursday,No,No
11078,2019-04-18 12:00,20,100140,200375,보몽드 순면60수 피그먼트워싱 침구세트 K,침구,"79,900","7,421,000",Thursday,No,No
11079,2019-04-18 12:20,20,100140,200377,보몽드 순면60수 피그먼트워싱 침구세트 SS,침구,"59,900","6,825,000",Thursday,No,No
11080,2019-04-18 12:20,20,100140,200376,보몽드 순면60수 피그먼트워싱 침구세트 Q,침구,"69,900","7,182,000",Thursday,No,No
11081,2019-04-18 12:20,20,100140,200375,보몽드 순면60수 피그먼트워싱 침구세트 K,침구,"79,900","9,152,000",Thursday,No,No
11082,2019-04-18 12:40,20,100140,200377,보몽드 순면60수 피그먼트워싱 침구세트 SS,침구,"59,900","13,468,000",Thursday,No,No
11083,2019-04-18 12:40,20,100140,200376,보몽드 순면60수 피그먼트워싱 침구세트 Q,침구,"69,900","15,131,000",Thursday,No,No
11084,2019-04-18 12:40,20,100140,200375,보몽드 순면60수 피그먼트워싱 침구세트 K,침구,"79,900","12,085,000",Thursday,No,No
11085,2019-04-18 13:00,20,100074,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,"39,800","25,963,000",Thursday,No,No
11086,2019-04-18 13:20,20,100074,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,"39,800","39,594,000",Thursday,No,No
11087,2019-04-18 13:40,20,100074,200200,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,"39,800","39,739,000",Thursday,No,No
11088,2019-04-18 14:00,20,100283,200912,실크트리 풍기인견 데일리 쿨 이지탑 패키지,속옷,"44,000","20,814,000",Thursday,No,No
